순번,SIDO,PLACE,LAT,MANAGER,LON,SSID,TEL,GU_DESC,JIBUN_ADDR,ROAD_ADDR,PLACE_DETAIL,MANUFACTURER,TYPE
820,부산광역시,해운대구 문화복합센터,35.1820967,부산광역시,129.1215484,Public WiFi,051-888-4604,해운대구,부산광역시 해운대구 재송동 1192,부산광역시 해운대구 센텀중앙로 170,센터,SKT,서민·복지시설
821,부산광역시,해운대 임해행정봉사실,35.159181,부산광역시,129.160948,Public WiFi,051-888-4604,해운대구,부산광역시 해운대구 중1동 1415,부산광역시 해운대구 중1동 1415,봉사실,LGU+,관공서
822,부산광역시,해운대 보건소,35.164085,부산광역시,129.178649,Public WiFi,051-888-4604,해운대구,부산광역시 해운대구 좌동 1339,부산광역시 해운대구 양운로37번길 59　,민원실,KT,서민·복지시설
823,부산광역시,해운대동백섬,35.152417,부산광역시,129.152543,Public WiFi,051-888-4604,해운대구,부산광역시 해운대구 우동 710-1,부산광역시 해운대구 우동 710-1,동백섬등대광장,KT,관광
824,부산광역시,연산5동주민센터,35.187117,부산광역시,129.070555,Public WiFi,051-888-4604,연제구,부산광역시 연제구 연산동 1478-1,부산광역시 연제구 거제천로 124번길 15,민원실,KT,관공서
825,부산광역시,새생명지역아동센터,35.146343,부산광역시,129.055309,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 범천2동 1284-50,부산광역시 부산진구 신암로 51-5,센터,SKT,서민·복지시설
826,부산광역시,한울타리지역아동센터,35.1599808,부산광역시,129.0649268,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 전포2동 638-7번지,부산광역시 부산진구 서전로47번길 48,센터,LGU+,서민·복지시설
827,부산광역시,평강지역아동센터,35.1765337,부산광역시,129.0743937,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 양정2동 145-3번지,부산광역시 부산진구 중앙대로 978,센터,LGU+,서민·복지시설
828,부산광역시,축복지역아동센터,35.1687073,부산광역시,129.0366357,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부암3동 506-1번지,부산광역시 부산진구 당감서로98번길 20-22,센터,LGU+,서민·복지시설
829,부산광역시,초읍동주민센터,35.1787168,부산광역시,129.0475759,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 초읍동 278-8,부산광역시 부산진구 새싹로 253,민원실,SKT,관공서
830,부산광역시,전포지역아동센터,35.1570828,부산광역시,129.0659728,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 전포1동 207-75번지,부산광역시 부산진구 서전로58번길 16,센터,LGU+,서민·복지시설
831,부산광역시,전포사회복지관,35.153656,부산광역시,129.067529,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 전포1동 343-5,부산광역시 부산진구 전포대로190번길 35,복지관,LGU+,서민·복지시설
832,부산광역시,전포2동주민센터,35.1616893,부산광역시,129.066199,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 전포동 175-26,부산광역시 부산진구 동성로118번길 34,민원실,KT,관공서
833,부산광역시,구포역,35.205444,부산광역시,128.997121,Public WiFi,051-888-4604,북구,부산광역시 북구 구포동 1060-470,부산광역시 북구 구포만세길 82,역사,SKT,교통시설
834,부산광역시,구포시장 상인회,35.2089473,부산광역시,129.003519,Public WiFi,051-888-4604,북구,부산광역시 북구 구포1동 599-18,부산광역시 북구 구포시장길 9,상인회,SKT,서민·복지시설
835,부산광역시,구포3동 주민센터,35.1949272,부산광역시,129.0087627,Public WiFi,051-888-4604,북구,부산광역시 북구 구포동 1252-1,부산광역시 북구 시랑로118번길 23 (구포동),민원실,KT,관공서
836,부산광역시,구포2동 주민센터,35.2027019,부산광역시,128.9979725,Public WiFi,051-888-4604,북구,부산광역시 북구 구포동 1030-68,부산광역시 북구 낙동북로663번길 23,민원실,LGU+,관공서
837,부산광역시,구포2동 주민센터,35.2026984,부산광역시,128.9979667,Public WiFi,051-888-4604,북구,부산광역시 북구 구포2동 1030-68,부산광역시 북구 낙동북로663번길 23,민원실,SKT,관공서
838,부산광역시,구포1동 주민센터,35.2064317,부산광역시,129.0011428,Public WiFi,051-888-4604,북구,부산광역시 북구 구포동 430-1,부산광역시 북구 낙동대로1762번길 75,민원실,KT,관공서
839,부산광역시,공창종합사회복지관,35.2678405,부산광역시,129.0194015,Public WiFi,051-888-4604,북구,부산광역시 북구 금곡동 53-1,부산광역시 북구 효열로 268,복지관,KT,서민·복지시설
840,부산광역시,1318 미래세대지역아동센터,35.2139907,부산광역시,129.0110967,Public WiFi,051-888-4604,북구,부산광역시 북구 덕천동 321-13,부산광역시 북구 만덕대로65번길 49,센터,LGU+,서민·복지시설
841,부산광역시,북구문화빙상센터,35.1971413,부산광역시,128.9901072,Dynamic Busan,051-888-4604,북구,부산광역시 북구 덕천동 434,부산광역시 북구 금곡대로46번길 50,센터,부산광역시,지역문화시설
842,부산광역시,부산어린이대공원,35.184631,부산광역시,129.043471,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 초읍동 43,부산광역시 부산진구 새싹로 295,공원,KT,지역문화시설
843,부산광역시,양정2동주민센터,35.172859,부산광역시,129.075748,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 양정동 52-2,부산광역시 부산진구 양정로15번길 26,민원실,SKT,관공서
844,부산광역시,삼성전자서비스(주) 서면,35.162164,부산광역시,129.051423,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부암동 123-1,부산광역시 부산진구 신천대로 222,매장,LGU+,기타
845,부산광역시,부산시민공원 역사관,35.167101,부산광역시,129.054661,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 범전동 195,부산광역시 부산진구 시민공원로 73,역사관,LGU+,지역문화시설
846,부산광역시,부산광역시립 시민도서관,35.183522,부산광역시,129.050224,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 초읍동 산 51-6,부산광역시 부산진구 월드컵대로 462,도서관,KT,지역문화시설
847,부산광역시,부산백병원,35.146138,부산광역시,129.020875,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 개금동 633-165,부산광역시 부산진구 복지로 75,병원,LGU+,서민·복지시설
848,부산광역시,부산 CBS,35.152992,부산광역시,129.049312,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 범천동 1155-2,부산광역시 부산진구 신암로 141,CBS,LGU+,기타
849,부산광역시,동의의료원,35.169764,부산광역시,129.076783,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 양정동 산 45-1,부산광역시 부산진구 양정로 62,의료원,LGU+,서민·복지시설
850,부산광역시,서면역1호선,35.156922,부산광역시,129.059125,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부전동 573-1,부산광역시 부산진구 중앙대로 730,역사,LGU+,교통시설
851,부산광역시,희연요양병원,35.1519863,부산광역시,129.0177297,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 개금1동 496-18,부산광역시 부산진구 개금1동 496-18,병원,LGU+,서민·복지시설
852,부산광역시,육아종합지원센터,35.1549123,부산광역시,129.0359933,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 가야동 258-2,부산광역시 부산진구 가야대로587번길 21-21,센터,KT,서민·복지시설
853,부산광역시,연지동주민센터 작은도서관,35.172799,부산광역시,129.052836,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 연지동 238-9,부산광역시 부산진구 국악로 30,도서관,SKT,지역문화시설
854,부산광역시,연지동주민센터,35.1727868,부산광역시,129.0528236,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 연지동 238-9번지,부산광역시 부산진구 국악로 30,민원실,SKT,관공서
855,부산광역시,에이스지역아동센터,35.1578334,부산광역시,129.0472454,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 당감2동 93-15번지,부산광역시 부산진구 가야대로703번나길 23,센터,LGU+,서민·복지시설
856,부산광역시,양정청소년수련관,35.177257,부산광역시,129.0717253,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 양정2동 260-5번지,부산광역시 부산진구 동평로405번길 81,청소년 문화의집,LGU+,서민·복지시설
857,부산광역시,양정청소년수련관,35.1772767,부산광역시,129.0717285,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 양정동 260-5,부산광역시 부산진구 동평로405번길 85,수련관,LGU+,서민·복지시설
858,부산광역시,양정1동 주민센터,35.172662,부산광역시,129.073175,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 양정동 507-7,부산광역시 부산진구 범양로125번길 26,민원실,SKT,관공서
859,부산광역시,부산진우체국,35.1549967,부산광역시,129.0353856,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 가야3동 256-7,부산광역시 부산진구 가야대로 579,민원실,KT,관공서
860,부산광역시,아순타의 집,35.1586973,부산광역시,129.0241575,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 개금3동 24-36번지,부산광역시 부산진구 개금본동로17번길 12,아순타의집,LGU+,서민·복지시설
861,부산광역시,신애지역아동센터,35.168558,부산광역시,129.0410086,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부암3동 410-5번지,부산광역시 부산진구 백양순환로 137,센터,LGU+,서민·복지시설
862,부산광역시,신애재활원,35.177394,부산광역시,129.0559943,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 초읍동 525-1,부산광역시 부산진구 성지로62번길 40,재활원,KT,서민·복지시설
863,부산광역시,성지지역아동센터,35.1643241,부산광역시,129.0401921,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 당감동 275-26,부산광역시 부산진구 동평로94번길 28,센터,KT,서민·복지시설
864,부산광역시,새생명지역아동센터,35.146346,부산광역시,129.0552959,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 범천2동 1284-50번지,부산광역시 부산진구 신암로 51-5,센터,LGU+,서민·복지시설
865,부산광역시,사랑빛지역아동센터,35.1623986,부산광역시,129.025711,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 개금동 1-8,부산광역시 부산진구 백양관문로77번길 99,센터,LGU+,서민·복지시설
866,부산광역시,부전전자종합시장,35.1635842,부산광역시,129.063306,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부전동 20-1,부산광역시 부산진구 중앙대로 803,시장,SKT,편의시설
867,부산광역시,부전마켓타운,35.1633578,부산광역시,129.0610234,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부전동 573-3 일대,부산광역시 부산진구 중앙대로 755번길 21,타운,SKT,서민·복지시설
868,부산광역시,부전2동 주민센터,35.1526035,부산광역시,129.056792,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부전동 523-6,부산광역시 부산진구 부전로20번길 13,민원실,SKT,관공서
869,부산광역시,부암역,35.1579105,부산광역시,129.0514241,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부암1동 707,부산광역시 부산진구 가야대로 729,역사,LGU+,교통시설
870,부산광역시,부암1동주민센터,35.1633084,부산광역시,129.0485503,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부암동 226,부산광역시 부산진구 신천대로241번길 41,민원실,KT,관공서
871,부산광역시,송남시장,35.0785144,부산광역시,129.0168094,Public WiFi,051-888-4604,서구,부산광역시 서구 암남동 346-2,부산광역시 서구 암남동 346-2,시장,LGU+,서민·복지시설
872,부산광역시,부산진구청,35.1628868,부산광역시,129.0531778,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 부암동 666-16,부산광역시 부산진구 시민공원로 30,민원실,KT,관공서
873,부산광역시,부산진구종합사회복지관,35.1426631,부산광역시,129.0196571,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 개금동 산57-9,부산광역시 부산진구 복지로 117-12,복지관,KT,서민·복지시설
874,부산광역시,부산진구장애인복지관,35.1640492,부산광역시,129.0658461,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 전포2동 581번지,부산광역시 부산진구 전포대로300번길 6,복지관,LGU+,서민·복지시설
875,부산광역시,부산진구다문화가족지원센터,35.1595497,부산광역시,129.0326632,Public WiFi,051-888-4604,부산진구,부산광역시 부산진구 당감동 516-8,부산광역시 부산진구 백양대로 160,센터,KT,서민·복지시설
