지진해일대피소명,지진해일대피소구분,지진해일대피소유형,지진해일대피소유형구분,소재지도로명주소,소재지지번주소,위도,경도,수용가능면적,최대수용인원수,지진해일대피소운영상태,지진해일대피소전화번호,부대편의시설,주민대피지구명,주민대피지구내가구수,주민대피지구내거주인수,주민대피지구내재해약자수,내진적용여부,내진설계등급,해안선이격거리,해발높이,지진대피안내표지판수,긴급대피장소안내표지판수,지진대피로안내표지판수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,
대진감리교회 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 현내면 대진리 189-1,38.495172,128.426748,2371,300,Y,033-680-3753,,대진지구,,,1,미적용,,242,34,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
대진초등학교 고지대,지진해일대피소,옥외대피소,운동장,,강원도 고성군 현내면 대진리 148,38.497052,128.423675,14503,1700,Y,033-680-3753,,대진지구,,,1,미적용,,214,11,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
초도항뒷산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 현내면 초도리 222-30,38.488545,128.430651,30068,50,Y,033-680-3753,,초도지구,94,227,,미적용,,151,13,3,1,45,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
대진중고등학교 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 현내면 초도리 75,38.484328,128.433106,18873,490,Y,033-680-3753,,초도지구,,,2,미적용,,296,15,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
화진포정보화마을 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 현내면 초도리 84임,38.483667,128.436931,193,100,Y,033-680-3753,,초도지구,,,,미적용,,111,30,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
이승만별장 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 현내면 죽정리 산1-3임,38.538386,128.401322,10645,50,Y,033-680-3753,,초도지구,,,,미적용,,689,20,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
거진중학교 고지대,지진해일대피소,옥외대피소,운동장,,강원도 고성군 거진읍 봉평리 31-1,38.447087,128.447698,23120,1500,Y,033-680-3753,,거진지구,1096,2411,11,미적용,,628,11,2,1,108,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
거진정보공업고등학교 고지대,지진해일대피소,옥외대피소,운동장,,강원도 고성군 거진읍 거진리 432,38.440948,128.450281,31910,1500,Y,033-680-3753,,거진지구,,,,미적용,,393,10,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
거성초등학교 고지대,지진해일대피소,옥외대피소,운동장,,강원도 고성군 거진읍 거진리 180,38.452580,128.457383,8521,1500,Y,033-680-3753,,거진지구,,,11,미적용,,437,29,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
거진성황당 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 거진읍 거진리 10-6임,38.450475,128.462411,4356,500,Y,033-680-3753,,거진지구,,,,미적용,,138,32,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
반암초소 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 거진읍 반암리 53-1임외 1,38.423097,128.461126,15910,200,Y,033-680-3753,,반암지구,64,131,2,미적용,,183,33,1,1,18,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
반암리뒷산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 거진읍 반암리 73-1임,38.423319,128.459125,22474,500,Y,033-680-3753,,반암지구,,,,미적용,,325,24,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
동호리뒷산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 간성읍 동호리 산10-3임,38.391802,128.476095,25554,500,Y,033-680-3753,,가진지구,90,188,2,미적용,,970,22,3,1,40,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
가진교회 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 가진리 123-3,38.372540,128.507909,525,200,Y,033-680-3753,,가진지구,,,,미적용,,148,12,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
가진항뒷산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 가진리 산16임,38.368111,128.510808,5945,300,Y,033-680-3753,,가진지구,,,,미적용,,69,17,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
공현진초등학교 고지대,지진해일대피소,옥외대피소,운동장,,강원도 고성군 죽왕면 공현진리 334,38.354208,128.507208,8343,700,Y,033-680-3753,,공현진지구,155,353,1,미적용,,309,12,3,1,50,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
공현진교회 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 공현진리 85,38.355317,128.509234,351,50,Y,033-680-3753,,공현진지구,,,,미적용,,186,20,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
송지호오토캠핑장뒷산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 오봉리 12-2,38.342031,128.511635,15739,200,Y,033-680-3753,,공현진지구,,,,미적용,,385,17,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
죽왕초등학교뒷산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 오호리 산39-1임,38.330697,128.522738,59673,700,Y,033-680-3753,,오호지구,203,445,,미적용,,442,20,4,1,65,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
오호교회 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 오호리 170,38.329206,128.525145,3013,150,Y,033-680-3753,,오호지구,,,1,미적용,,236,15,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
삼포마을뒷산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 삼포리 산55-1임외 3,38.315042,128.529296,3523,150,Y,033-680-3753,,오호지구,,,,미적용,,442,27,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
문암군부대앞산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 문암진리 산1-8임,38.303440,128.548043,18546,450,Y,033-680-3753,,문암지구,288,627,1,미적용,,95,25,4,1,78,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
문암진리앞산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 문암진리 95-2임,38.300180,128.543018,37305,300,Y,033-680-3753,,문암지구,,,,미적용,,285,15,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
오호초등학교뒷산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 죽왕면 삼포리 215-5임,38.314506,128.530779,21229,200,Y,033-680-3753,,문암지구,,,,미적용,,508,13,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
백촌복지회관 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 백촌리 123,38.291983,128.540417,424,50,Y,033-680-3753,,교암지구,143,289,,미적용,,570,10,1,1,27,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
동광초등학교 고지대,지진해일대피소,옥외대피소,운동장,,강원도 고성군 토성면 교암리 86,38.288906,128.543935,13998,500,Y,033-680-3753,,교암지구,,,3,미적용,,348,11,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
천학정야산 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 교암리 177-6임,38.288391,128.547534,7077,200,Y,033-680-3753,,교암지구,,,,미적용,,55,15,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
아야진초등학교 고지대,지진해일대피소,옥외대피소,운동장,,강원도 고성군 토성면 아야진리 200,38.273370,128.549590,8232,1600,Y,033-680-3753,,아야진지구,236,487,3,미적용,,413,27,2,1,47,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
아야진침례교회 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 아야진리 41,38.272500,128.555044,1129,150,Y,033-680-3753,,아야진지구,,,3,미적용,,95,12,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
아야진장로교회 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 청간리 2-1,38.269100,128.554321,1754,150,Y,033-680-3753,,아야진지구,,,4,미적용,,219,16,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
토성정수장 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 청간리 산36-3임외 2,38.265186,128.554793,2435,200,Y,033-680-3753,,아야진지구,,,,미적용,,379,30,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
천진리뒷산(1) 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 천진리 산3-1,38.256005,128.555129,6185,400,Y,033-680-3753,,천진지구,76,173,3,미적용,,445,18,1,1,38,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
천진리뒷산(2) 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 천진리 산32임,38.255495,128.553032,29349,550,Y,033-680-3753,,천진지구,,,,미적용,,691,16,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
경동대학교 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 봉포리 306-3,38.251590,128.556468,92130,2000,Y,033-680-3753,,봉포지구,38,99,2,미적용,,649,19,1,1,52,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
속초기상대 고지대,지진해일대피소,옥외대피소,기타,,강원도 고성군 토성면 봉포리 111-3,38.250728,128.564404,2287,150,Y,033-680-3753,,봉포지구,,,,미적용,,268,18,,1,,강원도 고성군청,033-680-3753,2018-08-20,4340000,강원도 고성군,
진잠초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 진잠로 59번길 53,대전광역시 유성구 원내동 62,36.29932232,127.3149577,5041,1528,Y,042-543-3446,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 진잠초등학교,042-543-3446,2019-05-17,3670000,대전광역시 유성구,
대정초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 대정로 28번길 55,대전광역시 유성구 대정동 310,36.3151282,127.3233573,3236,981,Y,042-545-4386,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전대정초등학교,042-545-4386,2019-05-17,3670000,대전광역시 유성구,
학하초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 진잠옛로 165,대전광역시 유성구 학하동 580-1,36.33440505,127.3122417,6419,1946,Y,042-825-0526,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 학하초등학교,042-825-0526,2019-05-17,3670000,대전광역시 유성구,
계산초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 학하서로 74,대전광역시 유성구 계산동 254,36.343825,127.299192,4927,1494,Y,042-826-6810,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전계산초등학교,042-826-6810,2019-05-17,3670000,대전광역시 유성구,
남선초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 계백로 93번길 277-29,대전광역시 유성구 송정동 150-1,36.28735524,127.2646201,5640,1710,Y,042-825-0896,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 남선초등학교,042-825-0896,2019-05-17,3670000,대전광역시 유성구,
봉명초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 계룡로132번길 62(봉명동),대전광역시 유성구 봉명동 1023,36.34946618,127.3435838,2933,889,Y,042-820-8880,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전봉명초등학교,042-820-8880,2019-05-17,3670000,대전광역시 유성구,
덕송초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 현충원로 265(덕명동),대전광역시 유성구 덕명동 498,36.36102822,127.3019249,6229,1888,Y,042-822-1708,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 덕송초등학교,042-822-1708,2019-05-17,3670000,대전광역시 유성구,
원신흥초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 원신흥로 55번길 37,대전광역시 유성구 원신흥동 496-0,36.34098769,127.3425482,2338,709,Y,042-826-9813,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전원신흥초등학교,042-826-9813,2019-05-17,3670000,대전광역시 유성구,
흥도초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 원신흥동남로 20,대전광역시 유성구 원신흥동 555,36.33415015,127.338783,3072,931,Y,042-822-3368,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 흥도초등학교,042-822-3368,2019-05-17,3670000,대전광역시 유성구,
유성초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 장대로 71번길 12,대전광역시 유성구 장대동 155,36.36215484,127.3333292,10683,3238,Y,042-822-0311,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 유성초등학교,042-822-0311,2019-05-17,3670000,대전광역시 유성구,
장대초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 문화원로19번길 16(장대동),대전광역시 유성구 장대동 348,36.361532,127.3393672,2186,663,Y,042-824-0490,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전장대초등학교,042-824-0490,2019-05-17,3670000,대전광역시 유성구,
노은초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 노은동로99번길 35(노은동),대전광역시 유성구 노은동 540,36.36898537,127.321386,6918,2097,Y,042-476-1490,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전노은초등학교,042-476-1490,2019-05-17,3670000,대전광역시 유성구,
수정초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 노은서로 62(노은동),대전광역시 유성구 노은동 552-2,36.3658902,127.3134673,4098,1242,Y,042-828-5307,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전수정초등학교,042-828-5307,2019-05-17,3670000,대전광역시 유성구,
상지초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 노은동로 165,대전광역시 유성구 지족동 915,36.37536444,127.3219144,5756,1745,Y,042-477-5985,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전상지초등학교,042-477-5985,2019-05-17,3670000,대전광역시 유성구,
새미래초등학교 운동장,지진대피소,실내대피소,운동장,대전광역시 유성구 지족로 168,대전광역시 유성구 지족동 1044,36.37928689,127.3031247,2835,860,Y,042-828-5607,,별도 지구지정사항 없음,,,,적용,,,,,,,대전광역시교육청 대전광역시서부교육지원청 대전새미래초등학교,042-828-5607,2019-05-17,3670000,대전광역시 유성구,
